X1,X2,X3,X4,X5,X6,X7,X8
-322.1457014529216,-162.7176022409219,161.7772970613209,316.247617276741,-316.6011400407648,-158.9534738607143,156.5955377807287,314.6244609461926
-322.1457014529216,-162.7176022409219,161.7772970613209,316.247617276741,-316.6011400407648,-158.9534738607143,156.5955377807287,314.6244609461926
-322.1457014529216,-162.7176022409219,161.7772970613209,316.247617276741,-316.6011400407648,-158.9534738607143,156.5955377807287,314.6244609461926
-322.1457014529216,-162.7176022409219,161.7772970613209,316.247617276741,-316.6011400407648,-158.9534738607143,156.5955377807287,314.6244609461926
-322.1457014529216,-162.7176022409219,161.7772970613209,316.247617276741,-316.6011400407648,-158.9534738607143,156.5955377807287,314.6244609461926
