X1,X2,X3,X4,X5,X6,X7,X8
1.574725296918469,-4.720820785017151e-07,1.258228775936297e-12,-5.504725741741012e-11,3.514167975364876,0,0,0
1.574725296918469,-4.720820785017151e-07,1.258228775936297e-12,-5.504725741741012e-11,3.514167975364876,0,0,0
1.574725296918469,-4.720820785017151e-07,1.258228775936297e-12,-5.504725741741012e-11,3.514167975364876,0,0,0
1.574725297360235,4.346589273504845e-16,-4.881417765183811e-22,1.602532543615926e-20,3.514167975696755,0,0,0
1.574725297360235,4.346589273504845e-16,-4.881417765183811e-22,1.602532543615926e-20,3.514167975696755,0,0,0
