X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64
-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254928318347e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.55650984526801e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509856636694e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05,-6.556509850952352e-05,-3.278254925476176e-05,3.278254925476176e-05,6.556509850952352e-05
6.938426748296159e-13,4.288691255426025e-13,-4.325342777629533e-13,-8.3339526957011e-13,8.423045518447109e-13,4.357839501582805e-13,-4.360359661770112e-13,-8.553135684517127e-13,8.570317849496134e-13,4.362168517569633e-13,-4.366549507498103e-13,-8.612448319615662e-13,8.619523009841673e-13,4.359376222637032e-13,-4.361974513143393e-13,-8.635593054442253e-13,8.633696920367848e-13,4.361272695524616e-13,-4.357663793068227e-13,-8.642347905027381e-13,8.649572215153195e-13,4.34140902752251e-13,-4.355864424037716e-13,-8.638140522971779e-13,8.635084563623358e-13,4.344569747905848e-13,-4.340292976911207e-13,-8.640160798194935e-13,8.61388529407002e-13,4.329730272771039e-13,-4.343376312364484e-13,-8.63338887142559e-13,8.612743087081307e-13,4.307365621407551e-13,-4.323088721312936e-13,-8.62148175659154e-13,8.620378174305221e-13,4.310298659334667e-13,-4.309695504113586e-13,-8.59366275514882e-13,8.611419682804516e-13,4.327766443823489e-13,-4.307086845923951e-13,-8.593959284442995e-13,8.601711329976267e-13,4.305013377031708e-13,-4.309406360946712e-13,-8.581308542443891e-13,8.601942536089549e-13,4.285218759155461e-13,-4.273442765021646e-13,-8.573523428744359e-13,8.551494337953255e-13,4.301799937317732e-13,-4.289186125955129e-13,-8.550796247279446e-13,8.510379765269346e-13,4.293310498781899e-13,-4.271776142994628e-13,-8.539415106024323e-13,8.496890392889825e-13,4.251843966967747e-13,-4.264748683325756e-13,-8.526001221221061e-13
6.938426748296159e-13,4.288691255426025e-13,-4.325342777629533e-13,-8.3339526957011e-13,8.423045518447109e-13,4.357839501582805e-13,-4.360359661770112e-13,-8.553135684517127e-13,8.570317849496134e-13,4.362168517569633e-13,-4.366549507498103e-13,-8.612448319615662e-13,8.619523009841673e-13,4.359376222637032e-13,-4.361974513143393e-13,-8.635593054442253e-13,8.633696920367848e-13,4.361272695524616e-13,-4.357663793068227e-13,-8.642347905027381e-13,8.649572215153195e-13,4.34140902752251e-13,-4.355864424037716e-13,-8.638140522971779e-13,8.635084563623358e-13,4.344569747905848e-13,-4.340292976911207e-13,-8.640160798194935e-13,8.61388529407002e-13,4.329730272771039e-13,-4.343376312364484e-13,-8.63338887142559e-13,8.612743087081307e-13,4.307365621407551e-13,-4.323088721312936e-13,-8.62148175659154e-13,8.620378174305221e-13,4.310298659334667e-13,-4.309695504113586e-13,-8.59366275514882e-13,8.611419682804516e-13,4.327766443823489e-13,-4.307086845923951e-13,-8.593959284442995e-13,8.601711329976267e-13,4.305013377031708e-13,-4.309406360946712e-13,-8.581308542443891e-13,8.601942536089549e-13,4.285218759155461e-13,-4.273442765021646e-13,-8.573523428744359e-13,8.551494337953255e-13,4.301799937317732e-13,-4.289186125955129e-13,-8.550796247279446e-13,8.510379765269346e-13,4.293310498781899e-13,-4.271776142994628e-13,-8.539415106024323e-13,8.496890392889825e-13,4.251843966967747e-13,-4.264748683325756e-13,-8.526001221221061e-13
6.938426748296159e-13,4.288691255426025e-13,-4.325342777629533e-13,-8.3339526957011e-13,8.423045518447109e-13,4.357839501582805e-13,-4.360359661770112e-13,-8.553135684517127e-13,8.570317849496134e-13,4.362168517569633e-13,-4.366549507498103e-13,-8.612448319615662e-13,8.619523009841673e-13,4.359376222637032e-13,-4.361974513143393e-13,-8.635593054442253e-13,8.633696920367848e-13,4.361272695524616e-13,-4.357663793068227e-13,-8.642347905027381e-13,8.649572215153195e-13,4.34140902752251e-13,-4.355864424037716e-13,-8.638140522971779e-13,8.635084563623358e-13,4.344569747905848e-13,-4.340292976911207e-13,-8.640160798194935e-13,8.61388529407002e-13,4.329730272771039e-13,-4.343376312364484e-13,-8.63338887142559e-13,8.612743087081307e-13,4.307365621407551e-13,-4.323088721312936e-13,-8.62148175659154e-13,8.620378174305221e-13,4.310298659334667e-13,-4.309695504113586e-13,-8.59366275514882e-13,8.611419682804516e-13,4.327766443823489e-13,-4.307086845923951e-13,-8.593959284442995e-13,8.601711329976267e-13,4.305013377031708e-13,-4.309406360946712e-13,-8.581308542443891e-13,8.601942536089549e-13,4.285218759155461e-13,-4.273442765021646e-13,-8.573523428744359e-13,8.551494337953255e-13,4.301799937317732e-13,-4.289186125955129e-13,-8.550796247279446e-13,8.510379765269346e-13,4.293310498781899e-13,-4.271776142994628e-13,-8.539415106024323e-13,8.496890392889825e-13,4.251843966967747e-13,-4.264748683325756e-13,-8.526001221221061e-13
6.938426748296159e-13,4.288691255426025e-13,-4.325342777629533e-13,-8.3339526957011e-13,8.423045518447109e-13,4.357839501582805e-13,-4.360359661770112e-13,-8.553135684517127e-13,8.570317849496134e-13,4.362168517569633e-13,-4.366549507498103e-13,-8.612448319615662e-13,8.619523009841673e-13,4.359376222637032e-13,-4.361974513143393e-13,-8.635593054442253e-13,8.633696920367848e-13,4.361272695524616e-13,-4.357663793068227e-13,-8.642347905027381e-13,8.649572215153195e-13,4.34140902752251e-13,-4.355864424037716e-13,-8.638140522971779e-13,8.635084563623358e-13,4.344569747905848e-13,-4.340292976911207e-13,-8.640160798194935e-13,8.61388529407002e-13,4.329730272771039e-13,-4.343376312364484e-13,-8.63338887142559e-13,8.612743087081307e-13,4.307365621407551e-13,-4.323088721312936e-13,-8.62148175659154e-13,8.620378174305221e-13,4.310298659334667e-13,-4.309695504113586e-13,-8.59366275514882e-13,8.611419682804516e-13,4.327766443823489e-13,-4.307086845923951e-13,-8.593959284442995e-13,8.601711329976267e-13,4.305013377031708e-13,-4.309406360946712e-13,-8.581308542443891e-13,8.601942536089549e-13,4.285218759155461e-13,-4.273442765021646e-13,-8.573523428744359e-13,8.551494337953255e-13,4.301799937317732e-13,-4.289186125955129e-13,-8.550796247279446e-13,8.510379765269346e-13,4.293310498781899e-13,-4.271776142994628e-13,-8.539415106024323e-13,8.496890392889825e-13,4.251843966967747e-13,-4.264748683325756e-13,-8.526001221221061e-13
