X1,X2,X3
1339.163748026406,515.9319527366756,-31750.77778206419
1339.163748026406,515.9319527366756,-31750.77778206419
1339.163748026406,515.9319527366756,-31750.77778206419
1339.163748026406,515.9319527366756,-31750.77778206419
1339.163748026406,515.9319527366756,-31750.77778206419
